,tt,"Грешник-Ёль — Русия территориясеннән ага торган елга. Коми Республикасы, Ненец АО биләмәләрендә ага. Елганың тамагы Зур Роговая елгасының уң ярыннан 22 км ераклыкта урнашкан. Елга озынлыгы 13 км."
,tt,"1955 елның 5 июнендә Казанда туган. Әти-әнисе Арча районы Кәче һәм Наласа авылларыннан. Казан шәһәренең 113 мәктәбен, Казан театр укуханәсен, Казан дәүләт университетының татар филологиясе факультетын тәмамлаган. Театр укуханәсендә Ш. Әсфәндиярова, П. Исәнбәт, А. Хәйруллина, Д. Сираҗиевта укый. Төркемдәшләре — Харис Төхфәтулов, Мансур Ибраһимов, Рушания һәм Николай Юкачевлар, Сәкинә Минханова."
,tt,"Налимная — Русия территориясеннән ага торган елга. Томск өлкәсе, Красноярск крае биләмәләрендә ага. Елга Орловка елгасының сул ярына тамагыннан 161 км өстәрәк кушыла. Елга озынлыгы 20 км."
,so,"rilat/i - (fal): (mi ne povas kompreni kiel via konkludo rilatas kun viaj premisoj.) (rilato - xidhiidh); (Xisaab); (rilatoj - xiriir); (relatoj - cilaaqaad); (premiso: kondiĉo, bazo)(maksimo, principo - weedhweyno)"
,ru,"16 августа 2004 года после извержения бывшего митрополита Кирилла из монашеского чина, Священный Архиерейский Синод Охридской архиепископии назначил епископа Иоакима на овдовевшую кафедру."
,tt,"Русия дәүләт су реестры мәгълүматы буенча елга Кубань су бассейны округында урнашкан, су хуҗалыгы участогы — Варнавинск гидротөене су объектлары. Кече елга бассейны — бассейны юк, елга бассейны — Кубань."
,pt,"Stephen Midgley, Peter Stevens, Ben Richardson, Paul Gioia & Nicholas Lander: WorldWideWattle - Webseite über die Akazien, mit einem Schwerpunkt auf die australischen Arten."
,tt,"Авыл җирләрендә бөккән яисә тәкә киң таралган. Ул — гадәти сумсадан зуррак, озынча түгәрәк яисә ярым ай рәвешендә ясалган ашамлык, аның эченә гадәттә төрле яшелчәләр (кабак, кишер, кәбестә) салалар. Кабак бөккәне — аеруча популяр. Сумсаны да шушы ук төр ашамлыкларга кертергә мөмкин. Аның эченә дә төрле яшелчәләр, шулай да күбрәк ит салалар."
,de,"Das Rolex Learning Center in Lausanne (Lausanne, Schweiz / Kazuyo Sejima und Ryue Noshizawa). Produktion 2012, Erstausstrahlung am 5. Mai 2013."
,fr,"Boucle du Mouhoun, Cascades, Centre, Centre-Est, Centre-Nord, Centre-Ouest, Centre-Sud, Est, Hauts-Bassins, Nord, Plateau-Central, Sahel, Sud-Ouest"
,ru,"Епархия Лойко (лат. Dioecesis Loikavensis) — епархия Римско-Католической церкви с центром в городе Лойко, Мьянма. Епархия Лойко входит в митрополию Таунджи. Кафедральным собором епархии Лойко является церковь Христа Царя."
,tt,"Мөслимнең икенче, өченче мәчетләренең кайчан салынуы төгәл билгеле түгел. Диния нәзарате чыгарган «Мәгълүмате мөхкәмәи шәргыя Оренбургия» журналының 1910 елгы 6нчы санында Мөслим авылының икенче мәчетенә мөәзин итеп 1910 елның 11 гыйнварыннан Мөхәммәтнәҗип Нәбиулла улы билгеләнүе турында хәбәр ителә."
,oc,"El progenitor dels treballs de fusta a China és considerat Lu Ban i la seva esposa, la senyora Yun. Es diu que Lu Ban va dur la garlopa i altres instruments a China. Els seus ensenyaments estan continguts en el Lu Ban Jing (manuscrit de Lu Ban), encara que probablement va ser escrit 1500 anys abans la seva vida. Aquest llibre descriu com es construeixen diferents objectes. Tanben conté instruccions molt extenses sobre el Feng Shui. Gairebé no esmenta res de la complicada ebenistariá chinesa sense cola ni claus per la qual els mobles chineses són tan famosos."
,kw,"Árstíðir yw band rokk a Reykjavík, Island. Eseli ''''Árstíðir'''' yw Hallgrímur Jónas, Karl Aldinsteinn, Gunnar Már, Ragnar Ólafsson, Daníel Auðunsson hag Jón Elísson."
,tt,"Комша — Русия территориясеннән ага торган елга. Архангельск өлкәсе, Коми Республикасы биләмәләрендә ага. Елга Ежуга елгасының сул ярына тамагыннан 8 км өстәрәк кушыла. Елга озынлыгы 16 км."
,tt,"Веб-сайт, электрон документлар (бирелмəлəр файллары һәм кодлар) системасы буларак, аерым шәхесләрнеке яки оешмаларныкы булырга мөмкин, шулай ук аңа гомуми домен исеме һәм IP-адрес буенча керергә була, яки бер санакта гына (Интернетка кермичә) сайтны ачырга була."
,id,"Di dalam Perjanjian Lama dan Perjanjian Baru, kata Paskah disebutkan sebanyak 80 kali dalam 72 ayat sementara di dalam terjemahan BIS disebutkan sebanyak 86 kali dalam 77 ayat."
,tt,"Михаил Зубков (Михаил Иван улы (Микәй Ибан улы) Зубков, 1889, Чиркәс, Чиркәс вулысы, Алабуга өязе, Нократ губернасы, Русия империясе — 1929, Казан, Татарстан Автономияле Совет Социалистик Җөмһүрияте, РСФСҖ, Совет Социалистик Җөмһүриятләр Берлеге) — сәясәт эшлеклесе. 1919 елда «Алга таба» гәҗите мөхәррире, 2 нче кызыл армиянең сәяси бүлегенең татар бүлекчәсе җитәкчесе, 1920 елдан РСФСР милләтләр эшләре халык комиссариатының Үзәк керәшен бүлеге рәисе. 1920-елларда ТАССР прокуратурасында."
,av,"После запрета деятельности Общества работа над русским переводом Библии приостановилась. Вскоре была прекращена продажа русского Нового Завета. Однако первенствующий Московский митрополит святитель Филарет (Дроздов) в 1858 году всё же добился у царя разрешения на перевод и печатание Священного Писания на русском языке. Перевод осуществлялся под руководством Синода (высшего управления Русской Православной Церкви). Была проделана большая работа для того, чтобы русский перевод книг Священного Писания как можно больше соответствовал текстам древних подлинников, а также обладал литературными достоинствами. В 1862 году, сорок лет спустя после первого издания русского Нового Завета, было выпущено в свет второе его издание, несколько улучшенное, на более современном русском языке."
,co,"CORDA, Francesco. Gallurese: profilo storico e notazioni filologiche. Luogosanto/Sassari: EDES [Edizioni dell'Accademia della lingua gallurese], 2002."
,de,"Der nahezu vollständig bewaldete Emser Berg befindet sich im Naturpark Habichtswald, im Südteil der Hinterhabichtswälder Kuppen, zwischen der Kernstadt von Niedenstein im Osten und den Bad Emstaler Ortsteilen Sand im Nordwesten und Merxhausen im Südwesten. Sein Gipfel liegt im äußersten Osten der Gemarkung von Sand – etwa 1,4 km südöstlich von Sand, 1,4 km nordöstlich von Merxhausen, knapp 2,5 km westlich der Niedensteiner Kernstadt und 2,1 km nordwestlich des Niedensteiner Ortsteils Wichdorf. Ein Teil der Berghänge im Norden, Osten und Süden gehört zur Gemarkung Niedenstein im Schwalm-Eder-Kreis. Etwa 1,5 km nordöstlich erhebt sich der Berg Altenburg (450,7 m) mit Resten der vorgeschichtlichen Burganlage Altenburg. Etwa 3 km östlich erhebt sich der Niedensteiner Kopf (475 m) mit dem Aussichtsturm Hessenturm."
,av,"Алексеев М. Е., Перехвальская Е. В. Кубачинцы и кубачинский (урбукский) язык. // Языки Российской Федерации и нового зарубежья. Статус и функции / Под ред. В.Ю Михальченко, Т. Б. Крючковой и др. М.: УРСС, 2000."
,lb,"Zanen, J.P., 1908. Praktische Anleitung zum Feldmessen, Grundstückteilen und Nivellieren für landwirtschaftliche Lehranstalten. Stuttgart, Ulmer, VI-95 S."
,sa,"मूत्रविसर्जनसमये वेदनायां, मूत्रमार्गे अवरोधे, गोनोरियारोगे च जीरकम् उत्तमम् औषधम् । मूत्रविसर्जने क्लेशे सति अष्मर्थां (Stones in bladder) च गुडेन शर्करया वा सह जीरककषायं निर्मीय पानम् आरोग्यप्रदम् ।"
